source	id	datetime	dC_ch4_emis[kgCha-1]	dC_co2_emis_auto[kgCha-1]	dC_co2_emis_hetero[kgCha-1]	dC_doc_leach[kgCha-1]	dN_don_leach[kgNha-1]	dN_no3_leach[kgNha-1]	dN_nh4_leach[kgNha-1]	dN_no_emis[kgNha-1]	dN_n2o_emis[kgNha-1]	dN_n2_emis[kgNha-1]	dN_nh3_emis[kgNha-1]	dN_n2_fix[kgNha-1]	dC_co2_fix[kgCha-1]	dS_so4_leach[kgSha-1]	dC_litter[kgCha-1]	dN_litter[kgNha-1]	dN_dep[kgNha-1]	dN_up_floor[kgNha-1]	dN_up_min[kgNha-1]	dN_mineral_floor[kgNha-1]	dN_mineral_min[kgNha-1]	dN_nitrify_floor[kgNha-1]	dN_nitrify_min[kgNha-1]	dN_denitrify_floor[kgNha-1]	dN_denitrify_min[kgNha-1]	dN_chemo_floor[kgNha-1]	dN_chemo_min[kgNha-1]	C_plants_floor[kgCha-1]	C_plants_min[kgCha-1]	C_soil_floor[kgCha-1]	C_soil_min[kgCha-1]	C_aorg_floor[kgCha-1]	C_aorg_min[kgCha-1]	C_litter_raw[kgCha-1]	C_litter_floor[kgCha-1]	C_litter_min[kgCha-1]	C_mic_floor[kgCha-1]	C_mic_min[kgCha-1]	C_sol_floor[kgCha-1]	C_sol_min[kgCha-1]	C_wood_above[kgCha-1]	C_wood_below[kgCha-1]	N_plants_floor[kgNha-1]	N_plants_min[kgNha-1]	N_soil_floor[kgNha-1]	N_soil_min[kgNha-1]	N_aorg_floor[kgNha-1]	N_aorg_min[kgNha-1]	N_litter_raw[kgNha-1]	N_litter_floor[kgNha-1]	N_litter_min[kgNha-1]	N_mic_floor[kgNha-1]	N_mic_min[kgNha-1]	N_sol_floor[kgNha-1]	N_sol_min[kgNha-1]	N_wood_above[kgNha-1]	N_wood_below[kgNha-1]	anvf_mean[-]
setup	0	2009-04-04 23:00:00	0.344819	1.83685	5.11831	0.000321945	0.000404054	9.68969e-07	0.000124618	1.42461e-06	0.000652183	0.0087872	5.62589e-06	0.257419	5.71663	0	3.45478	0.0319767	0.0564	0	0.31507	-0	0.263963	-0	0.0235649	-0	0.00749607	-0	6.38082e-07	0	355.457	0	51114.8	0	173.314	0	0	303.849	0	53.2124	0	0.95523	0	0	0	4.49974	0	5374.9	0	14.2166	0	0	7.77927	0	2.95778	0	0.549516	0	0	0.977825
setup	0	2009-04-05 23:00:00	0.360343	1.96261	5.12349	0.000321814	0.000403978	9.17115e-07	0.000125356	1.13288e-06	0.000411468	0.00386125	1.13748e-05	0.285701	5.99584	0	3.53788	0.0324464	0	0	0.304338	-0	0.268103	-0	0.020525	-0	0.00130968	-0	5.54867e-07	0	353.968	0	51118.1	0	172.313	0	0	306.426	0	53.2636	0	0.932569	0	0	0	4.50566	0	5374.9	0	14.1033	0	0	7.87877	0	2.94811	0	0.553885	0	0	0.979498
setup	0	2009-04-06 23:00:00	0.379188	1.93516	5.14027	0.000321706	0.000403903	8.68353e-07	0.000126095	9.46016e-07	0.000293608	0.00349087	1.3586e-05	0.29416	5.90219	0	3.54532	0.0328976	0	0	0.299074	-0	0.265176	-0	0.018319	-0	0.00115739	-0	5.31097e-07	0	352.475	0	51121.4	0	171.271	0	0	308.989	0	53.3829	0	0.961163	0	0	0	4.5122	0	5374.91	0	13.9993	0	0	7.97707	0	2.93856	0	0.556224	0	0	0.97915
setup	0	2009-04-07 23:00:00	0.393736	1.88832	5.10864	0.000321667	0.000403829	8.22448e-07	0.000126835	8.84382e-07	0.000281742	0.00396205	1.37735e-05	0.285196	5.83347	0	3.54223	0.033348	0.0084	0	0.298289	-0	0.263687	-0	0.017375	-0	0.00181159	-0	5.23522e-07	0	350.998	0	51124.6	0	170.299	0	0	311.567	0	53.4494	0	0.88519	0	0	0	4.51897	0	5374.92	0	13.8984	0	0	8.07552	0	2.93019	0	0.558135	0	0	0.983187
setup	0	2009-04-08 23:00:00	0.407992	1.90596	5.05606	0.000321689	0.000403757	7.79227e-07	0.000127576	8.02018e-07	0.000263541	0.00345643	1.09338e-05	0.288242	5.78296	0	3.57118	0.0338071	0	0	0.296975	-0	0.264894	-0	0.01546	-0	0.00105878	-0	4.9061e-07	0	349.215	0	51128.1	0	169.42	0	0	314.177	0	53.4472	0	0.93546	0	0	0	4.52485	0	5374.93	0	13.7956	0	0	8.17495	0	2.92132	0	0.561894	0	0	0.981273
setup	0	2009-04-09 23:00:00	0.42358	1.91979	5.05494	0.000321744	0.000403687	7.38553e-07	0.000128318	7.26487e-07	0.000236827	0.00292671	8.20755e-06	0.289635	5.81159	0	3.59807	0.034267	0	0	0.296459	-0	0.262801	-0	0.0143445	-0	0.000895388	-0	4.68271e-07	0	347.834	0	51131.6	0	168.475	0	0	316.793	0	53.4675	0	1.00013	0	0	0	4.53178	0	5374.95	0	13.6994	0	0	8.27417	0	2.911	0	0.563125	0	0	0.981432
setup	0	2009-04-10 23:00:00	0.438336	1.87871	5.02171	0.000321834	0.000403619	7.00291e-07	0.000129061	6.7911e-07	0.000237284	0.00345276	6.08932e-06	0.284044	5.75312	0	3.59731	0.0347255	0.0048	0	0.296444	-0	0.26117	-0	0.0131236	-0	0.00131239	-0	4.52985e-07	0	346.111	0	51135.1	0	167.673	0	0	319.427	0	53.3605	0	1.04769	0	0	0	4.53701	0	5374.97	0	13.6089	0	0	8.37372	0	2.89996	0	0.562056	0	0	0.980403
setup	0	2009-04-11 23:00:00	0.458002	1.98042	5.00528	0.000321948	0.000403553	6.64851e-07	0.000129804	6.28631e-07	0.000224861	0.00308548	4.30888e-06	0.288666	5.7928	0	3.66853	0.0351983	0	0	0.296015	-0	0.264581	-0	0.0122362	-0	0.000901104	-0	4.2944e-07	0	344.728	0	51138.6	0	166.887	0	0	322.095	0	53.2871	0	1.04753	0	0	0	4.54499	0	5374.98	0	13.5106	0	0	8.47448	0	2.89045	0	0.568131	0	0	0.981326
setup	0	2009-04-12 23:00:00	0.477334	1.87856	4.98307	0.000322091	0.000403491	6.31129e-07	0.000130549	5.87358e-07	0.000213939	0.00301179	2.97109e-06	0.287612	5.7644	0	3.63741	0.0356703	0	0	0.296837	-0	0.264007	-0	0.0119185	-0	0.000897127	-0	4.18471e-07	0	342.882	0	51142.2	0	166.143	0	0	324.751	0	53.1748	0	1.06957	0	0	0	4.54856	0	5375	0	13.4157	0	0	8.57421	0	2.88147	0	0.570501	0	0	0.981586
setup	0	2009-04-13 23:00:00	0.495471	1.87948	4.94934	0.000322274	0.000403433	5.99315e-07	0.000131295	5.53509e-07	0.000193298	0.00243889	1.7875e-06	0.274996	5.51626	0	3.65563	0.0361567	0	0	0.295773	-0	0.263142	-0	0.011541	-0	0.000728691	-0	4.03834e-07	0	340.897	0	51145.9	0	165.373	0	0	327.462	0	53.0885	0	1.06335	0	0	0	4.55771	0	5375.03	0	13.3205	0	0	8.67629	0	2.87287	0	0.574372	0	0	0.982989
setup	0	2009-04-14 23:00:00	0.515481	1.91212	4.94536	0.000322492	0.000403378	5.69332e-07	0.000132042	5.19009e-07	0.00017488	0.00256043	1.123e-06	0.283858	5.68942	0	3.68931	0.0366559	0	0	0.296328	-0	0.26168	-0	0.0111313	-0	0.000768515	-0	3.94807e-07	0	338.999	0	51149.6	0	164.682	0	0	330.169	0	52.9541	0	1.02672	0	0	0	4.56432	0	5375.05	0	13.2297	0	0	8.77795	0	2.86476	0	0.57409	0	0	0.984065
setup	0	2009-04-15 23:00:00	0.53846	1.93865	4.97366	0.000322743	0.000403327	5.41082e-07	0.00013279	4.97786e-07	0.000170962	0.00235115	6.19624e-07	0.280394	5.62664	0	3.72014	0.0371669	0	0	0.296478	-0	0.262335	-0	0.011049	-0	0.000707966	-0	3.85815e-07	0	337.021	0	51153.2	0	164.005	0	0	332.893	0	52.8153	0	0.948332	0	0	0	4.57367	0	5375.08	0	13.1391	0	0	8.88022	0	2.85662	0	0.575445	0	0	0.986735
setup	0	2009-04-16 23:00:00	0.5616	1.89415	4.94328	0.000323032	0.000403281	5.14466e-07	0.000133539	4.80264e-07	0.000162523	0.00226241	3.88763e-07	0.280825	5.62899	0	3.71507	0.03768	0	0	0.296923	-0	0.264191	-0	0.0112025	-0	0.00069915	-0	3.82909e-07	0	335.156	0	51157	0	163.321	0	0	335.565	0	52.6788	0	1.05662	0	0	0	4.58074	0	5375.11	0	13.0485	0	0	8.97982	0	2.84901	0	0.579265	0	0	0.98444
setup	0	2009-04-17 23:00:00	0.575703	1.78202	4.87455	0.000323368	0.00040324	4.89387e-07	0.00013429	4.68207e-07	0.000157595	0.00213454	2.23988e-07	0.269276	5.41628	0	3.67467	0.0381899	0.0018	0	0.296285	-0	0.261101	-0	0.0109182	-0	0.000830111	-0	3.75799e-07	0	332.837	0	51160.8	0	162.632	0	0	338.276	0	52.5403	0	1.0517	0	0	0	4.58746	0	5375.13	0	12.9608	0	0	9.08098	0	2.84161	0	0.580002	0	0	0.985424
setup	0	2009-04-18 23:00:00	0.584732	1.68402	4.82497	0.000323725	0.000403204	4.65754e-07	0.000135042	4.54763e-07	0.000192132	0.0035495	3.31508e-07	0.247436	5.19617	0	3.63736	0.0387072	0.0192	0	0.298175	-0	0.263972	-0	0.0110368	-0	0.00246908	-0	3.89326e-07	0	330.381	0	51164.5	0	161.931	0	0	340.956	0	52.4279	0	1.01264	0	0	0	4.59908	0	5375.16	0	12.869	0	0	9.18057	0	2.83508	0	0.58631	0	0	0.986506
setup	0	2009-04-19 23:00:00	0.588329	1.68569	4.76022	0.000324073	0.000403173	4.43487e-07	0.000135795	4.3497e-07	0.000160826	0.00208756	7.95908e-07	0.266677	5.34942	0	3.64985	0.0392094	0	0	0.295446	-0	0.260503	-0	0.0109393	-0	0.000744166	-0	3.72765e-07	0	328.121	0	51168.3	0	161.158	0	0	343.559	0	52.4332	0	1.0991	0	0	0	4.60322	0	5375.19	0	12.7838	0	0	9.27632	0	2.8292	0	0.58636	0	0	0.985461
setup	0	2009-04-20 23:00:00	0.594806	1.65551	4.77716	0.000324383	0.000403148	4.22505e-07	0.00013655	4.70656e-07	0.00032633	0.00768361	8.97901e-07	0.236445	5.24258	0	3.64523	0.039727	0.0666	0	0.307388	-0	0.262605	-0	0.0128815	-0	0.00776052	-0	4.46995e-07	0	325.463	0	51172	0	160.406	0	0	346.167	0	52.4302	0	1.04227	0	0	0	4.61547	0	5375.23	0	12.6984	0	0	9.37237	0	2.82915	0	0.590487	0	0	0.985948
setup	0	2009-04-21 23:00:00	0.589528	1.36407	4.66749	0.000324653	0.000403128	4.02728e-07	0.000137306	8.11387e-07	0.00167574	0.0621241	3.42873e-06	0.178375	5.42233	0	3.50558	0.0403467	0.7308	0	0.446166	-0	0.261467	-0	0.0433092	-0	0.0916837	-0	1.21492e-06	0	322.6	0	51175.8	0	159.431	0	0	348.761	0	52.641	0	0.997522	0	0	0	4.64725	0	5375.36	0	12.6267	0	0	9.46783	0	2.9048	0	0.603888	0	0	0.98819
setup	0	2009-04-22 23:00:00	0.566565	1.40001	4.7	0.000324896	0.000403113	3.84074e-07	0.000138063	1.05483e-06	0.00190314	0.0311895	2.61211e-05	0.197184	5.95213	0	3.52876	0.0409338	0.1044	0	0.387039	-0	0.255955	-0	0.0387486	-0	0.0321938	-0	8.0647e-07	0	320.298	0	51179.3	0	158.558	0	0	351.25	0	52.6667	0	0.943522	0	0	0	4.65746	0	5375.42	0	12.5793	0	0	9.55812	0	2.89428	0	0.599469	0	0	0.988777
setup	0	2009-04-23 23:00:00	0.550973	1.43039	4.61387	0.000325032	0.000403104	3.66474e-07	0.000138823	8.27481e-07	0.000979932	0.010864	1.20123e-05	0.217486	5.25873	0	3.55088	0.0414384	0.0102	0	0.327524	-0	0.256208	-0	0.0218153	-0	0.00663691	-0	5.26892e-07	0	317.756	0	51183	0	157.724	0	0	353.67	0	52.7318	0	1.04753	0	0	0	4.66926	0	5375.45	0	12.5225	0	0	9.64512	0	2.87384	0	0.600599	0	0	0.986361
setup	0	2009-04-24 23:00:00	0.551299	1.4973	4.68001	0.000325026	0.0004031	3.49867e-07	0.000139583	8.00601e-07	0.00122737	0.0337983	2.87703e-05	0.224791	6.00952	0	3.59227	0.0419364	0.2712	0	0.368902	-0	0.25899	-0	0.0286532	-0	0.0394013	-0	8.14063e-07	0	315.624	0	51186.7	0	156.92	0	0	356.069	0	52.8427	0	0.952531	0	0	0	4.67512	0	5375.52	0	12.4654	0	0	9.73134	0	2.87996	0	0.604991	0	0	0.987555
setup	0	2009-04-25 23:00:00	0.553581	1.35346	4.59735	0.000324955	0.0004031	3.34181e-07	0.000140345	7.70595e-07	0.00115272	0.0206443	1.17797e-05	0.217508	5.45607	0	3.5269	0.0424224	0.1128	0	0.343215	-0	0.256823	-0	0.0248315	-0	0.0205799	-0	6.49277e-07	0	312.849	0	51190.5	0	156.104	0	0	358.46	0	52.9362	0	1.033	0	0	0	4.68177	0	5375.57	0	12.41	0	0	9.81747	0	2.87165	0	0.607831	0	0	0.98732
setup	0	2009-04-26 23:00:00	0.555351	1.37891	4.58476	0.000324886	0.000403104	3.19343e-07	0.000141108	6.38326e-07	0.000634638	0.00794032	9.13785e-06	0.234293	5.48035	0	3.54351	0.042891	0.0228	0	0.316111	-0	0.256401	-0	0.0193429	-0	0.00596302	-0	5.01688e-07	0	310.35	0	51194.3	0	155.409	0	0	360.823	0	52.9113	0	1.13895	0	0	0	4.68755	0	5375.6	0	12.3544	0	0	9.90257	0	2.85284	0	0.609157	0	0	0.986282
setup	0	2009-04-27 23:00:00	0.552921	1.19423	4.53272	0.000324824	0.000403113	3.05298e-07	0.000141872	6.08628e-07	0.000731371	0.0186654	1.03663e-05	0.214725	5.21864	0	3.45296	0.0433862	0.144	0	0.332752	-0	0.258713	-0	0.0211625	-0	0.0202201	-0	6.29044e-07	0	307.191	0	51198	0	154.645	0	0	363.109	0	53.0279	0	1.14709	0	0	0	4.69613	0	5375.65	0	12.2951	0	0	9.98435	0	2.8487	0	0.61131	0	0	0.985978
setup	0	2009-04-28 23:00:00	0.541237	1.11988	4.46118	0.000324762	0.000403127	2.92001e-07	0.000142638	5.53421e-07	0.000467194	0.00492382	4.21718e-06	0.233197	5.22163	0	3.41283	0.0438436	0	0	0.303648	-0	0.259869	-0	0.0167243	-0	0.00249754	-0	4.58768e-07	0	303.867	0	51201.7	0	153.945	0	0	365.276	0	53.1028	0	1.26403	0	0	0	4.69694	0	5375.68	0	12.2337	0	0	10.0609	0	2.83163	0	0.615418	0	0	0.985779
setup	0	2009-04-29 23:00:00	0.529394	1.01952	4.45473	0.000324674	0.000403145	2.79411e-07	0.000143405	5.88069e-07	0.00077162	0.0231715	2.90609e-06	0.188347	4.80963	0	3.35553	0.044338	0.2052	0	0.336407	-0	0.259371	-0	0.0224252	-0	0.0272796	-0	6.93569e-07	0	300.078	0	51205.4	0	153.174	0	0	367.456	0	53.2541	0	1.19458	0	0	0	4.71268	0	5375.74	0	12.1741	0	0	10.1389	0	2.83725	0	0.621002	0	0	0.987554
setup	0	2009-04-30 23:00:00	0.508395	0.745172	4.32171	0.000324549	0.000403169	2.6749e-07	0.000144173	6.21683e-07	0.000900364	0.0214321	7.07965e-07	0.113564	3.05181	0	3.2069	0.0449298	0.1464	0	0.331951	-0	0.253578	-0	0.0234886	-0	0.0235373	-0	6.69956e-07	0	296.126	0	51209.1	0	152.447	0	0	369.626	0	53.3676	0	1.20039	0	0	0	4.73568	0	5375.79	0	12.1182	0	0	10.2172	0	2.83693	0	0.624942	0	0	0.987238
setup	0	2009-05-01 23:00:00	0.469516	0.667197	4.28671	0.000324384	0.000403197	2.56199e-07	0.000144943	5.50457e-07	0.000526231	0.00639634	4.4282e-06	0.2151	4.97009	0	3.15482	0.0454379	0.0018	0	0.302538	-0	0.252234	-0	0.0181031	-0	0.00378661	-0	4.90589e-07	0	292.304	0	51212.9	0	151.718	0	0	371.665	0	53.505	0	1.37759	0	0	0	4.74087	0	5375.83	0	12.0647	0	0	10.2901	0	2.82062	0	0.626311	0	0	0.985646
setup	0	2009-05-02 23:00:00	0.435217	0.554215	4.40205	0.00032411	0.000403231	2.45504e-07	0.000145714	5.00587e-07	0.000282527	0.00338904	1.03169e-05	0.250871	5.38303	0	3.0873	0.045906	0	0	0.293283	-0	0.2592	-0	0.0165608	-0	0.00146058	-0	4.68614e-07	0	288.662	0	51216.6	0	151.134	0	0	373.498	0	53.5174	0	1.5968	0	0	0	4.74908	0	5375.86	0	12.0114	0	0	10.3542	0	2.80336	0	0.629514	0	0	0.984153
setup	0	2009-05-03 23:00:00	0.404205	0.423434	4.43931	0.000323768	0.000403269	2.35369e-07	0.000146487	4.76997e-07	0.000197505	0.00256372	9.1633e-06	0.264415	5.46541	0	3.01315	0.0464917	0	0	0.292278	-0	0.264377	-0	0.0161906	-0	0.00100956	-0	4.66486e-07	0	285.226	0	51220.2	0	150.607	0	0	375.301	0	53.5291	0	1.59058	0	0	0	4.77369	0	5375.88	0	11.9492	0	0	10.4183	0	2.78975	0	0.632995	0	0	0.986243
setup	0	2009-05-04 23:00:00	0.377139	0.260259	4.55106	0.000323463	0.000403312	2.25755e-07	0.000147261	5.00412e-07	0.000348524	0.00899597	7.13866e-06	0.243392	5.4176	0	2.92502	0.0472887	0.0696	0	0.299878	-0	0.263146	-0	0.0176448	-0	0.00877984	-0	5.48019e-07	0	282.04	0	51223.8	0	150.022	0	0	377.065	0	53.5966	0	1.67331	0	0	0	4.82148	0	5375.93	0	11.8966	0	0	10.4821	0	2.78357	0	0.637019	0	0	0.984672
setup	0	2009-05-05 23:00:00	0.34424	0.0943008	4.53888	0.000323258	0.00040336	2.16627e-07	0.000148036	5.0258e-07	0.000285323	0.00415309	3.54415e-06	0.241341	5.08441	0	2.83715	0.0483143	0.0042	0	0.292901	-0	0.265793	-0	0.0169253	-0	0.00205618	-0	4.92546e-07	0	279.109	0	51227.3	0	149.535	0	0	378.723	0	53.6317	0	1.7392	0	0	0	4.89213	0	5375.96	0	11.8402	0	0	10.5422	0	2.77239	0	0.639361	0	0	0.984773
setup	0	2009-05-06 23:00:00	0.304331	0.0013773	4.58897	0.000323154	0.000403414	2.07959e-07	0.000148813	5.68353e-07	0.000488313	0.0131232	3.09218e-06	0.229342	5.37432	0	2.77814	0.0490425	0.1056	0	0.306753	-0	0.266038	-0	0.02057	-0	0.0136746	-0	6.20894e-07	0	276.329	0	51230.8	0	148.94	0	0	380.259	0	53.7616	0	1.79935	0	0	0	4.89802	0	5376	0	11.7904	0	0	10.5977	0	2.77232	0	0.643921	0	0	0.984142
setup	0	2009-05-07 23:00:00	0.267642	0	4.45238	0.000323085	0.000403474	1.99727e-07	0.000149593	7.83929e-07	0.0012705	0.0433392	5.99965e-07	0.0880897	2.82257	0	2.75009	0.0489713	0.3876	0	0.359767	-0	0.261367	-0	0.0344292	-0	0.0561106	-0	1.01072e-06	0	273.579	0	51234.1	0	148.394	0	0	381.801	0	53.8867	0	1.6278	0	0	0	4.89185	0	5376.09	0	11.7506	0	0	10.6543	0	2.80567	0	0.653039	0	0	0.98548
setup	0	2009-05-08 23:00:00	0.236252	0	4.41457	0.000322977	0.000403541	1.91912e-07	0.000150374	7.58521e-07	0.00106591	0.0165919	1.06384e-05	0.211383	5.38796	0	2.72272	0.0488847	0.024	0	0.318518	-0	0.257603	-0	0.0260864	-0	0.0129964	-0	6.66738e-07	0	270.856	0	51237.4	0	147.859	0	0	383.339	0	53.9555	0	1.55623	0	0	0	4.88092	0	5376.14	0	11.7152	0	0	10.7118	0	2.79029	0	0.656404	0	0	0.986879
setup	0	2009-05-09 23:00:00	0.216939	0	4.52736	0.000322761	0.000403615	1.84494e-07	0.000151158	7.25859e-07	0.00082271	0.0174315	7.19427e-06	0.230022	5.52438	0	2.69563	0.0487755	0.0924	0	0.323908	-0	0.267457	-0	0.0283804	-0	0.0162698	-0	7.11333e-07	0	268.161	0	51240.8	0	147.411	0	0	384.707	0	53.9348	0	1.69401	0	0	0	4.87042	0	5376.18	0	11.6717	0	0	10.763	0	2.78196	0	0.657937	0	0	0.98433
setup	0	2009-05-10 23:00:00	0.206172	0	4.97091	0.000419499	0.000565195	2.41117e-07	0.000202612	8.04725e-07	0.000651241	0.00973488	1.73667e-05	0.244364	5.65416	0	2.6688	0.0486661	0.0444	0	0.323219	-0	0.28345	-0	0.0368587	-0	0.00904807	-0	7.13131e-07	0	265.492	0	51244.2	0	146.938	0	0	385.672	0	53.7193	0	2.43287	0	0	0	4.8597	0	5376.21	0	11.6284	0	0	10.7964	0	2.76903	0	0.664895	0	0	0.979245
setup	0	2009-05-11 23:00:00	0.204652	0	5.64897	0.00060899	0.000880691	3.52204e-07	0.00030392	1.43948e-06	0.000444769	0.00627684	3.40609e-05	0.258162	5.51229	0	2.64224	0.0485647	0	0	0.331144	-0	0.324699	-0	0.0521134	-0	0.00420302	-0	8.07636e-07	0	262.85	0	51246.5	0	146.434	0	0	385.79	0	53.8653	0	2.61325	0	0	0	4.84968	0	5376.2	0	11.5552	0	0	10.7908	0	2.7653	0	0.670821	0	0	0.978959
setup	0	2009-05-12 23:00:00	0.669989	0	10.0349	0.000780503	0.00116479	4.38871e-07	0.000398026	2.95373e-05	0.00178845	0.00528623	6.16548e-05	0.0571656	1.19872	0	2.61594	0.0484859	0.0108	0	0.409637	-0	0.492624	-0	0.117541	-0	0.00374123	-0	1.30045e-06	0	260.234	0	51252.6	0	146.077	0	0	379.583	0	54.1016	0	13.8194	0	0	0	4.84806	0	5376.11	0	11.5691	0	0	10.496	0	2.79687	0	0.69489	0	0	0.88723
setup	0	2009-05-13 23:00:00	0.288888	0	13.9277	0.000935747	0.00142006	4.9916e-07	0.000485886	0.000129956	0.00129434	0.0014227	3.76945e-05	0	0	0	2.58991	0.0485514	0.033	0	0.492186	-0	0.630043	-0	0.263662	-0	0.00115739	-0	2.24191e-06	0	257.644	0	51247.4	0	145.858	0	0	370.013	0	56.1379	0	15.9247	0	0	0	4.855	0	5375.95	0	11.6618	0	0	10.0562	0	2.84287	0	0.699008	0	0	0.857143
setup	0	2009-05-14 23:00:00	0.0689427	0	21.8884	0.00107624	0.00164926	5.32373e-07	0.00056835	0.000340768	0.00164927	0.00185158	1.69889e-05	0	0	0	2.56413	0.0485384	0	0	0.352076	-0	0.660954	-0	0.281768	-0	0.000577805	-0	2.72933e-06	0	255.08	0	51234.4	0	147.384	0	0	360.377	0	63.2448	0	5.08465	0	0	0	4.84643	0	5375.92	0	11.9147	0	0	9.62987	0	2.91405	0	0.686106	0	0	0.853485
setup	0	2009-05-15 23:00:00	0.0268729	0	21.4163	0.00120336	0.00185528	5.3953e-07	0.000646164	0.000317192	0.00118453	0.000518369	1.85435e-05	0	0	0	2.53861	0.0484129	0	0	0.313371	-0	0.640157	-0	0.276553	-0	4.81734e-05	-0	3.11608e-06	0	252.541	0	51222.5	0	153.156	0	0	351.721	0	59.4279	0	2.60196	0	0	0	4.83341	0	5375.91	0	12.2686	0	0	9.25359	0	2.87175	0	0.699868	0	0	0.843233
setup	0	2009-05-16 23:00:00	0.00968349	0	16.8346	0.00130226	0.00201415	5.16968e-07	0.000710799	0.00033805	0.00111176	0.000379921	1.97429e-05	0	0	0	2.51335	0.0483091	0.0066	0	0.354977	-0	0.643121	-0	0.352723	-0	6.55919e-05	-0	3.96882e-06	0	250.028	0	51214.7	0	156.553	0	0	343.708	0	59.1253	0	2.81425	0	0	0	4.82473	0	5375.87	0	12.5194	0	0	8.91147	0	2.8882	0	0.707499	0	0	0.837497
setup	0	2009-05-17 23:00:00	0.00475706	0	15.861	0.00131419	0.00202956	4.51559e-07	0.000727753	0.000355703	0.00109028	0.000519995	1.92332e-05	0	0	0	2.48833	0.0482214	0.0036	0	0.354654	-0	0.632696	-0	0.370993	-0	0.000101414	-0	4.43564e-06	0	247.54	0	51207.3	0	159.145	0	0	336.442	0	59.7832	0	2.81214	0	0	0	4.81573	0	5375.82	0	12.7368	0	0	8.60696	0	2.92223	0	0.710255	0	0	0.83027
setup	0	2009-05-18 23:00:00	0.00360489	0	15.0141	0.000890194	0.00132599	2.84757e-07	0.000492019	0.000371776	0.0010613	0.000667768	1.82489e-05	0	0	0	2.46357	0.0481252	0	0	0.345718	-0	0.621618	-0	0.380373	-0	0.000166086	-0	4.83122e-06	0	245.076	0	51200.1	0	161.288	0	0	329.853	0	60.9009	0	2.46803	0	0	0	4.80551	0	5375.77	0	12.9356	0	0	8.33615	0	2.96329	0	0.71348	0	0	0.821671
setup	0	2009-05-19 23:00:00	0.00370304	0	13.9294	8.45195e-05	0	6.41895e-09	1.67328e-05	0.000284358	0.00313375	0.0175153	2.46014e-05	0	0	0	2.43905	0.0480571	0.0582	0	0.386788	-0	0.593403	-0	0.358518	-0	0.00944262	-0	5.22873e-06	0	242.637	0	51193.5	0	160.965	0	0	324.27	0	64.0093	0	1.88456	0	0	0	4.7993	0	5375.71	0	13.0601	0	0	8.10843	0	3.02986	0	0.718622	0	0	0.819873
setup	0	2009-05-20 23:00:00	0.00278677	0	14.1177	0.000662847	0.000931191	1.68299e-07	0.000342974	0.000312169	0.00134336	0.00311895	1.69449e-05	0	0	0	942.637	10.8028	0.0018	0	0.0148341	-0	0.547965	-0	0.382934	-0	0.00217565	-0	5.4643e-06	0	0	0	51427.8	0	163.11	0	0	559.595	0	64.5905	0	1.76916	0	0	0	0	0	5380.73	0	13.3849	0	0	12.6491	0	3.15426	0	0.819754	0	0	0.815557
setup	0	2009-05-21 23:00:00	0.00153973	0	14.2069	0.000106021	2.59037e-05	6.84984e-08	2.55741e-05	0.000336866	0.00146082	0.0071256	1.7555e-05	0	0	0	0	0	0	0	0	-0	0.554933	-0	0.415156	-0	0.00808643	-0	6.2832e-06	0	0	0	51419.2	0	164.264	0	0	552.27	0	66.1672	0	1.70543	0	0	0	0	0	5380.94	0	13.7666	0	0	12.4003	0	3.27514	0	0.873178	0	0	0.803989
setup	0	2009-05-22 23:00:00	0.00104206	0	14.3949	0.000101821	1.50691e-05	1.50105e-07	2.20467e-05	0.000423318	0.00461046	0.0381588	2.15923e-05	0	0	0	0	0	0.0108	0	0	-0	0.559021	-0	0.438954	-0	0.0425828	-0	7.53684e-06	0	0	0	51410.3	0	165.134	0	0	545.12	0	68.0249	0	1.29355	0	0	0	0	0	5381.13	0	14.1556	0	0	12.1692	0	3.38148	0	0.903167	0	0	0.795271
setup	0	2009-05-23 23:00:00	0.000827079	0	14.3776	0.000177665	0.000131523	2.33667e-07	6.33532e-05	0.000493829	0.00535029	0.0491895	1.82521e-05	0	0	0	0	0	0	0	0	-0	0.582662	-0	0.483636	-0	0.0531836	-0	8.3428e-06	0	0	0	51401.2	0	167.203	0	0	537.884	0	68.749	0	1.06483	0	0	0	0	0	5381.3	0	14.5377	0	0	11.9431	0	3.46457	0	0.934543	0	0	0.783647
setup	0	2009-05-24 23:00:00	0.000558308	0	14.1976	0.000103103	9.20249e-06	3.5683e-07	2.02114e-05	0.000529229	0.0062841	0.0750378	1.94473e-05	0	0	0	0	0	0.0024	0	0	-0	0.601611	-0	0.510928	-0	0.0835184	-0	9.15007e-06	0	0	0	51392.1	0	169.426	0	0	530.737	0	69.5805	0	0.734515	0	0	0	0	0	5381.44	0	14.8816	0	0	11.7285	0	3.56937	0	0.946039	0	0	0.777187
setup	0	2009-05-25 23:00:00	0.000268544	0	14.2805	0.000105747	7.71101e-06	5.43998e-07	1.9844e-05	0.000512324	0.00879093	0.108044	3.0692e-05	0	0	0	0	0	0.042	0	0	-0	0.594488	-0	0.513613	-0	0.117156	-0	9.82167e-06	0	0	0	51382.9	0	171.35	0	0	523.792	0	70.2421	0	0.441586	0	0	0	0	0	5381.59	0	15.2317	0	0	11.5266	0	3.66576	0	0.956904	0	0	0.755887
